natheal,nathealy,health,race,relig,sex,income,year,wtssps,wtssall,wtssnr
NA,1,1,1,2,2,NA,2016,0.5862693962449788,1.5643633629752385,1.1839230241532446
1,NA,3,1,1,2,12,2016,0.6089240193253225,0.956993511490439,0.7242605388456206
NA,3,NA,1,1,2,NA,2016,0.39552760076713067,0.4784967557452195,0.3621302694228103
NA,3,2,1,1,1,12,2016,0.5862777569815927,0.956993511490439,0.7242605388456206
NA,1,NA,2,1,2,12,2016,1.3178819727902755,1.5643633629752385,1.1839230241532446
3,NA,1,1,2,2,12,2016,0.5905491301095441,0.956993511490439,0.7242605388456206
NA,1,1,1,1,2,11,2016,0.3482352081483406,0.4784967557452195,0.3621302694228103
2,NA,NA,1,2,2,NA,2016,0.4014201617006347,0.4784967557452195,0.3621302694228103
1,NA,1,1,2,2,12,2016,1.2024406769472078,2.3465450444628577,1.775884536229867
NA,3,NA,1,1,1,12,2016,1.3298543329903547,1.5643633629752385,1.1839230241532446
3,NA,2,1,1,1,12,2016,1.2958566871415287,0.956993511490439,0.7242605388456206
NA,2,3,1,4,1,11,2016,0.7428264823424736,0.956993511490439,0.7242605388456206
3,NA,NA,1,1,1,12,2016,1.0910258786011195,0.956993511490439,0.7242605388456206
NA,1,3,1,1,2,12,2016,1.1200361370990959,1.5643633629752385,1.1839230241532446
1,NA,1,1,2,2,12,2016,0.5782462496797874,0.956993511490439,0.7242605388456206
NA,3,NA,1,1,2,12,2016,0.6561873059578655,0.7821816814876192,0.5919615120766223
NA,NA,2,1,1,2,11,2016,0.4014201617006347,0.4784967557452195,0.3621302694228103
1,NA,NA,1,1,2,12,2016,0.8487419178939533,0.956993511490439,0.7242605388456206
NA,2,NA,3,1,1,12,2016,1.2808458320072487,0.956993511490439,0.7242605388456206
2,NA,2,1,1,1,12,2016,0.8071630211455466,0.956993511490439,0.7242605388456206
NA,1,3,1,NA,2,NA,2016,0.8864073193683767,0.956993511490439,0.7242605388456206
2,NA,NA,1,1,2,12,2016,0.5737919388190483,0.7821816814876192,0.5919615120766223
NA,1,2,1,4,1,8,2016,0.43258308913178245,0.4784967557452195,0.3621302694228103
NA,2,NA,1,2,1,12,2016,0.7071282385462379,0.7821816814876192,0.5919615120766223
2,NA,2,1,1,1,11,2016,2.6709626173360608,1.5643633629752385,1.1839230241532446
3,NA,NA,1,1,2,12,2016,1.6542281644856076,1.5643633629752385,1.1839230241532446
NA,1,3,1,2,2,NA,2016,0.4054948280682555,0.956993511490439,0.7242605388456206
NA,1,NA,1,1,1,2,2016,1.1702101249235495,1.4354902672356584,1.0863908082684308
1,NA,NA,1,1,2,12,2016,0.47487698646965687,0.956993511490439,0.7242605388456206
NA,1,3,1,4,1,12,2016,0.43258308913178245,0.4784967557452195,0.3621302694228103
NA,2,NA,1,2,2,NA,2016,1.072957789805197,0.956993511490439,0.7242605388456206
1,NA,2,1,1,2,11,2016,0.717543501743807,0.7821816814876192,0.5919615120766223
3,NA,NA,1,2,1,12,2016,0.4248889081665693,0.4784967557452195,0.3621302694228103
1,NA,4,1,2,2,11,2016,0.35101510006664594,0.4784967557452195,0.3621302694228103
1,NA,NA,1,1,1,12,2016,0.5426760269674608,0.4784967557452195,0.4204185500887186
1,NA,2,1,4,2,11,2016,0.7282900134423255,0.7821816814876192,0.6872432978669493
NA,1,NA,2,4,1,12,2016,0.5615670930070713,0.956993511490439,0.8408371001774372
1,NA,2,1,1,2,12,2016,1.0554715204681537,1.5643633629752385,1.3744865957338985
NA,3,1,1,1,1,12,2016,0.887093260674987,0.7821816814876192,0.6872432978669493
1,NA,3,1,4,2,12,2016,0.8444398222386124,0.956993511490439,0.8408371001774372
NA,NA,NA,1,1,1,NA,2016,0.5529992870227277,0.4784967557452195,0.4204185500887186
1,NA,NA,1,2,1,11,2016,0.5031307647597472,0.4784967557452195,0.4204185500887186
2,NA,1,1,2,2,12,2016,0.5325758267895967,0.956993511490439,0.8408371001774372
1,NA,NA,1,4,1,12,2016,2.4259303395748675,2.3465450444628577,2.0617298936008477
1,NA,3,1,1,2,12,2016,0.6847283424654431,0.956993511490439,0.8408371001774372
NA,2,NA,1,1,1,12,2016,0.8854114978756725,0.956993511490439,0.8408371001774372
NA,2,1,1,1,1,12,2016,1.0937766762659817,1.5643633629752385,1.3744865957338985
2,NA,1,1,1,2,12,2016,1.4877445354150198,1.4354902672356584,1.2612556502661556
NA,1,3,1,1,2,10,2016,2.4274355545608537,0.956993511490439,0.8408371001774372
NA,1,2,1,1,1,5,2016,0.9039683278755709,0.7821816814876192,0.6872432978669493
NA,NA,1,2,10,1,11,2016,1.9196153952632182,1.4354902672356584,1.2612556502661556
NA,1,2,1,2,2,12,2016,1.9707986842826126,1.5643633629752385,1.3744865957338985
NA,3,NA,1,1,2,12,2016,0.9485895874640274,0.956993511490439,0.8408371001774372
1,NA,1,1,1,2,11,2016,0.4715758325223935,0.4784967557452195,0.4204185500887186
NA,1,3,1,4,1,11,2016,2.4964445135011406,1.5643633629752385,1.3744865957338985
2,NA,1,1,1,1,12,2016,0.9700401072356821,0.7821816814876192,0.6872432978669493
1,NA,2,1,2,2,12,2016,0.6456808057240088,0.956993511490439,0.8408371001774372
NA,NA,2,3,4,2,11,2016,0.8532317641597977,0.956993511490439,0.8408371001774372
1,NA,NA,1,2,2,12,2016,0.5115862105455938,0.4784967557452195,0.4204185500887186
NA,NA,2,1,1,2,12,2016,0.41236154492236704,0.4784967557452195,0.4204185500887186
2,NA,1,1,1,2,12,2016,0.4715758325223935,0.4784967557452195,0.4204185500887186
NA,2,NA,1,4,1,12,2016,0.5031307647597472,0.4784967557452195,0.4204185500887186
3,NA,2,1,1,2,12,2016,0.6992967567506768,0.956993511490439,0.8408371001774372
1,NA,NA,1,1,2,12,2016,0.6721690511698452,0.956993511490439,0.8408371001774372
1,NA,1,1,1,2,12,2016,0.6793055820625626,0.956993511490439,0.8408371001774372
NA,1,NA,1,1,1,12,2016,1.0030768750650063,0.956993511490439,0.8408371001774372
NA,3,2,1,2,1,12,2016,0.663814743217233,0.956993511490439,0.8408371001774372
NA,1,1,1,4,2,12,2016,1.6142034328571477,0.956993511490439,0.8408371001774372
1,NA,2,1,4,1,12,2016,1.559959741887809,0.956993511490439,0.8408371001774372
NA,1,NA,2,1,2,8,2016,1.2519847011906877,0.956993511490439,0.8408371001774372
1,NA,3,1,1,2,11,2016,1.3417343295074988,0.956993511490439,0.8050792156985715
NA,1,3,1,4,1,12,2016,1.5150960060176286,0.956993511490439,0.8050792156985715
2,NA,3,1,1,1,10,2016,0.4707758036056555,0.4784967557452195,0.4025396078492858
NA,1,1,1,2,2,12,2016,1.7385336149726764,1.5643633629752385,1.3160344497740804
3,NA,NA,1,4,1,12,2016,1.3542993700352253,0.956993511490439,0.8050792156985715
NA,1,2,1,2,1,12,2016,0.4299221852064441,0.956993511490439,0.8050792156985715
1,NA,NA,1,1,2,NA,2016,1.9433354332388024,1.5643633629752385,1.3160344497740804
NA,3,NA,1,1,2,12,2016,1.2162705760088528,0.956993511490439,0.8050792156985715
1,NA,2,1,1,2,12,2016,0.9042534154967135,0.956993511490439,0.8050792156985715
NA,2,3,1,2,2,12,2016,1.021884372266208,0.956993511490439,0.8050792156985715
2,NA,NA,1,1,1,12,2016,1.886182830568594,0.956993511490439,0.8050792156985715
NA,2,3,1,4,1,12,2016,0.5031307647597472,0.4784967557452195,0.4025396078492858
NA,2,NA,1,4,2,12,2016,1.9781975726972003,1.5643633629752385,1.3160344497740804
2,NA,NA,1,2,2,12,2016,0.4715758325223935,0.4784967557452195,0.4025396078492858
1,NA,3,1,1,2,11,2016,0.4342326868147896,0.4784967557452195,0.4025396078492858
1,NA,1,1,1,2,12,2016,0.4715758325223935,0.4784967557452195,0.4025396078492858
NA,2,2,1,2,2,9,2016,0.46784115032368373,0.4784967557452195,0.4025396078492858
1,NA,NA,3,2,1,9,2016,1.9240976489329686,1.4354902672356584,1.2076188235478573
NA,1,3,2,1,2,NA,2016,0.618589158602883,0.956993511490439,0.8050792156985715
1,NA,2,1,2,1,12,2016,0.7037081559261875,0.7821816814876192,0.6580172248870402
NA,2,NA,2,2,1,9,2016,0.3225500178534526,0.4784967557452195,0.4025396078492858
1,NA,2,2,1,1,9,2016,0.3225500178534526,0.4784967557452195,0.4025396078492858
3,NA,NA,3,1,2,9,2016,1.6538553553073128,1.4354902672356584,1.2076188235478573
NA,1,4,1,13,1,6,2016,0.4890881262354453,0.956993511490439,0.8050792156985715
1,NA,NA,2,1,2,6,2016,0.7173024482620229,1.5643633629752385,1.3160344497740804
NA,1,2,1,4,1,9,2016,0.8307121056894552,0.7821816814876192,0.6580172248870402
1,NA,2,2,9,2,9,2016,0.2802902388177086,0.4784967557452195,0.4025396078492858
1,NA,2,3,2,1,12,2016,1.3758257581812448,1.4354902672356584,1.2076188235478573
NA,2,3,1,1,1,NA,2016,0.7752003404378347,0.956993511490439,0.8050792156985715
2,NA,NA,3,4,1,12,2016,1.763846807234494,1.913987022980878,1.610158431397143
1,NA,2,1,2,2,12,2016,1.3475177541108894,1.913987022980878,1.610158431397143
NA,1,1,1,1,1,12,2016,0.7690610798731421,0.956993511490439,0.8050792156985715
NA,1,2,1,1,1,12,2016,1.2474939097372302,0.956993511490439,0.8050792156985715
NA,2,NA,1,1,1,12,2016,0.887093260674987,0.7821816814876192,0.6580172248870402
1,NA,2,3,2,1,12,2016,1.6227256863495776,0.956993511490439,0.8050792156985715
NA,2,2,1,4,1,12,2016,0.5081850635707789,0.4784967557452195,0.4025396078492858
2,NA,NA,1,2,1,12,2016,1.3542993700352253,0.956993511490439,0.8050792156985715
NA,1,NA,2,1,2,9,2016,0.7063318581053342,0.7821816814876192,0.7862852124002842
NA,1,4,1,2,2,8,2016,0.5813396237559862,0.4784967557452195,0.4810070756303336
NA,1,1,1,4,1,12,2016,1.1427393803381556,0.956993511490439,0.9620141512606672
2,NA,2,2,1,1,NA,2016,0.9633670402197095,0.956993511490439,0.9620141512606672
NA,1,4,2,1,2,12,2016,0.3521034604237676,0.4784967557452195,0.4810070756303336
1,NA,NA,3,2,2,12,2016,0.5701647376335658,0.956993511490439,0.9620141512606672
1,NA,1,1,1,1,12,2016,1.7669441304296765,0.956993511490439,0.9620141512606672
NA,1,NA,2,1,1,9,2016,0.8139704272556032,1.4354902672356584,1.4430212268910008
NA,1,2,1,4,1,12,2016,1.732464538573759,0.956993511490439,0.9620141512606672
1,NA,NA,2,2,1,12,2016,0.8072882404762352,0.7821816814876192,0.7862852124002842
1,NA,NA,1,2,2,NA,2016,2.3956653663694145,1.5643633629752385,1.5725704248005683
NA,1,1,1,1,2,12,2016,1.6796561813268667,1.5643633629752385,1.5725704248005683
NA,1,NA,1,2,1,12,2016,1.024068303899178,0.7821816814876192,0.7862852124002842
1,NA,2,1,1,2,10,2016,1.0391517644880608,0.7821816814876192,0.7862852124002842
1,NA,NA,2,1,1,12,2016,0.9845521128965686,1.4354902672356584,1.4430212268910008
2,NA,2,2,2,2,2,2016,0.34553047620188326,0.4784967557452195,0.4810070756303336
NA,1,NA,2,2,2,8,2016,1.09181511254073,0.956993511490439,0.9620141512606672
1,NA,NA,2,4,1,1,2016,0.39762662352403033,0.4784967557452195,0.4810070756303336
1,NA,2,2,2,1,10,2016,1.2200568676691794,0.956993511490439,0.9620141512606672
NA,1,NA,2,1,1,4,2016,0.6960793337787716,0.7821816814876192,0.7862852124002842
1,NA,NA,1,1,2,2,2016,1.067962444870396,0.956993511490439,0.9620141512606672
1,NA,3,2,2,1,4,2016,0.39762662352403033,0.4784967557452195,0.4810070756303336
NA,1,3,3,2,2,10,2016,1.4183119478542188,0.956993511490439,0.9620141512606672
2,NA,NA,2,2,2,9,2016,0.3770725646477012,0.4784967557452195,0.4810070756303336
NA,1,3,2,2,2,10,2016,0.4067521087259922,0.956993511490439,0.9620141512606672
NA,2,NA,2,2,2,1,2016,0.7117343977932803,0.956993511490439,0.9620141512606672
1,NA,1,2,2,2,5,2016,0.34553047620188326,0.4784967557452195,0.4810070756303336
NA,1,3,2,2,1,12,2016,0.5131380174314548,0.956993511490439,0.9620141512606672
NA,3,NA,2,1,2,12,2016,2.5567361368786696,3.128726725950477,3.1451408496011366
3,NA,NA,1,1,2,NA,2016,2.1750534053044133,1.5643633629752385,1.666602596624521
NA,1,4,1,11,1,11,2016,1.5378600642985394,0.956993511490439,1.0195379851963648
NA,1,NA,1,1,1,12,2016,1.1688345804536233,0.956993511490439,1.0195379851963648
NA,1,2,1,1,2,10,2016,0.4318515565388893,0.4784967557452195,0.5097689925981824
NA,2,1,1,1,1,12,2016,1.0280145713603654,0.956993511490439,1.0195379851963648
1,NA,3,1,1,1,9,2016,0.6689890693744919,0.4784967557452195,0.5097689925981824
NA,NA,NA,1,1,1,12,2016,1.3002293026455682,1.4354902672356584,1.5293069777945474
NA,1,2,1,1,2,12,2016,2.229375708568959,1.4354902672356584,1.5293069777945474
1,NA,3,1,1,2,12,2016,0.5813396237559862,0.4784967557452195,0.5097689925981824
NA,1,2,1,1,2,12,2016,1.4549809550678612,1.4354902672356584,1.5293069777945474
NA,1,3,1,1,1,10,2016,0.9599550540912468,0.956993511490439,1.0195379851963648
1,NA,2,1,1,2,12,2016,1.1130792131593767,0.956993511490439,1.0195379851963648
2,NA,NA,1,1,2,2,2016,0.508342643630327,0.4784967557452195,0.5097689925981824
NA,1,3,1,1,1,12,2016,0.8490517497084733,0.956993511490439,1.0195379851963648
NA,2,2,3,1,1,12,2016,1.0122225250299888,0.956993511490439,1.0195379851963648
1,NA,NA,3,1,2,10,2016,0.5677606111443277,0.4784967557452195,0.5097689925981824
NA,1,2,1,1,2,12,2016,0.8309696962257886,0.7821816814876192,0.8333012983122605
NA,3,NA,1,1,1,12,2016,1.1781651528024564,0.956993511490439,1.0195379851963648
NA,3,3,1,1,1,12,2016,1.2102831932321931,0.956993511490439,1.0195379851963648
1,NA,3,1,1,2,NA,2016,0.508342643630327,0.4784967557452195,0.5097689925981824
1,NA,2,2,1,2,12,2016,0.34279402019717126,0.4784967557452195,0.5097689925981824
1,NA,NA,2,1,1,10,2016,0.40519062641996495,0.4784967557452195,0.5097689925981824
NA,2,3,1,1,1,10,2016,0.5803135852051517,0.4784967557452195,0.5097689925981824
3,NA,1,1,2,1,12,2016,0.5229015628398007,0.4784967557452195,0.5097689925981824
1,NA,3,2,1,2,5,2016,0.37332228241433496,0.4784967557452195,0.5097689925981824
1,NA,NA,3,2,1,9,2016,0.5324079083186757,0.4784967557452195,0.5097689925981824
NA,1,3,1,2,2,12,2016,0.4081262389678287,0.4784967557452195,0.5097689925981824
1,NA,3,2,2,2,12,2016,0.6108120542360912,0.956993511490439,1.0195379851963648
2,NA,3,3,2,1,8,2016,0.851427534648827,0.4784967557452195,0.5097689925981824
NA,1,1,1,2,2,11,2016,0.8216146517868155,0.956993511490439,1.0195379851963648
1,NA,NA,1,1,1,NA,2016,1.568049954786409,1.4354902672356584,1.550402186446711
NA,3,2,3,2,1,12,2016,2.748623316494466,1.5643633629752385,1.6895916563924518
NA,1,2,1,4,1,12,2016,1.727673542884056,1.913987022980878,2.0672029152622815
NA,1,2,1,2,2,12,2016,4.881535165765055,1.5643633629752385,1.6895916563924518
1,NA,2,2,1,2,9,2016,0.6943732339472287,0.956993511490439,1.0336014576311408
NA,1,2,1,2,1,12,2016,0.9150219575434799,0.956993511490439,1.0336014576311408
1,NA,NA,1,1,2,12,2016,0.921393097763075,0.956993511490439,1.0336014576311408
NA,1,2,1,1,1,12,2016,1.201069628029115,0.956993511490439,1.0336014576311408
NA,1,NA,1,1,2,12,2016,2.1853407439166364,2.3924837787260973,2.584003644077852
NA,3,4,1,2,1,12,2016,1.8127790457286135,0.956993511490439,1.0336014576311408
1,NA,3,1,4,2,12,2016,1.2600743685051508,1.4354902672356584,1.550402186446711
NA,1,3,1,1,2,NA,2016,1.018327288321765,0.956993511490439,1.0336014576311408
NA,2,NA,1,4,1,12,2016,0.8793705132012165,0.956993511490439,1.0336014576311408
1,NA,3,1,1,2,12,2016,1.2728739480976443,1.5643633629752385,1.6895916563924518
NA,1,2,1,1,1,12,2016,0.9999555196943541,1.5643633629752385,1.6895916563924518
1,NA,NA,1,1,2,12,2016,0.4356898087175067,0.4784967557452195,0.5168007288155704
1,NA,2,1,2,2,12,2016,1.2962284389574852,1.5643633629752385,1.6895916563924518
NA,1,2,2,1,2,11,2016,0.37332228241433496,0.4784967557452195,0.5168007288155704
NA,1,2,2,1,1,12,2016,0.9542837871989959,1.5643633629752385,1.6895916563924518
2,NA,3,1,4,1,12,2016,4.465851657803075,2.3465450444628577,2.534387484588678
NA,1,NA,1,1,1,12,2016,0.6235708496426279,0.956993511490439,1.0336014576311408
3,NA,3,3,NA,1,2,2016,0.7472355395238328,0.4784967557452195,0.5168007288155704
NA,3,2,1,1,1,12,2016,0.9523526139218711,0.956993511490439,1.0336014576311408
2,NA,2,1,1,1,12,2016,1.4845368895783868,0.956993511490439,1.0336014576311408
1,NA,2,1,1,1,12,2016,1.7902008538445349,0.956993511490439,1.0336014576311408
NA,NA,NA,1,5,2,9,2016,0.8309696962257886,0.7821816814876192,0.8447958281962259
2,NA,2,1,1,2,12,2016,0.9996077114807033,0.956993511490439,1.0336014576311408
NA,2,2,1,2,1,12,2016,0.9380338150056541,0.956993511490439,0.9432535389479277
1,NA,NA,3,1,2,12,2016,0.3523753463009187,0.4784967557452195,0.47162676947396387
NA,1,2,1,1,1,12,2016,0.7450491929444475,0.956993511490439,0.9432535389479277
NA,1,NA,1,1,2,12,2016,0.4933832318170793,0.4784967557452195,0.47162676947396387
2,NA,2,1,12,1,12,2016,1.4830462432614635,1.5643633629752385,1.5419031170114863
NA,2,2,1,4,1,12,2016,0.8869134543728884,0.956993511490439,0.9432535389479277
NA,1,2,2,4,2,12,2016,0.26603422124411663,0.4784967557452195,0.47162676947396387
2,NA,2,2,1,2,1,2016,0.4652548302428022,0.4784967557452195,0.47162676947396387
1,NA,2,1,1,2,12,2016,0.391415005446477,0.4784967557452195,0.47162676947396387
2,NA,NA,1,1,2,6,2016,0.39453959303809383,0.4784967557452195,0.47162676947396387
1,NA,1,1,3,1,10,2016,0.6679622168367703,0.7821816814876192,0.7709515585057432
NA,1,4,2,1,2,9,2016,0.6331086919072839,0.956993511490439,0.9432535389479277
1,NA,3,1,2,1,6,2016,0.41972062433910956,0.4784967557452195,0.47162676947396387
NA,2,NA,1,1,2,7,2016,0.45119468423034637,0.4784967557452195,0.47162676947396387
1,NA,NA,3,1,2,12,2016,0.8303940644683371,0.7821816814876192,0.7709515585057432
NA,1,4,2,2,1,12,2016,0.24481206043305118,0.4784967557452195,0.47162676947396387
1,NA,3,3,1,2,4,2016,0.4406556154018841,0.4784967557452195,0.47162676947396387
NA,1,2,1,2,2,12,2016,0.5116141411445702,0.7821816814876192,0.7709515585057432
1,NA,NA,1,4,2,12,2016,0.5337598665963986,0.956993511490439,0.9432535389479277
NA,2,1,1,4,1,12,2016,1.3303701815593345,1.4354902672356584,1.4148803084218915
2,NA,4,1,1,1,12,2016,0.45402491829583763,0.4784967557452195,0.47162676947396387
1,NA,3,3,NA,1,NA,2016,3.58882522920809,1.5643633629752385,1.5419031170114863
1,NA,NA,1,1,1,12,2016,0.7363006954817705,0.7821816814876192,0.7709515585057432
NA,1,2,1,10,2,12,2016,0.5908470136745632,0.4784967557452195,0.47162676947396387
NA,1,2,1,4,2,9,2016,0.4476214121516349,0.4784967557452195,0.47162676947396387
3,NA,NA,2,4,1,11,2016,1.1231724543549113,1.5643633629752385,1.5419031170114863
2,NA,1,1,5,1,9,2016,2.2331567241962094,1.5643633629752385,1.5419031170114863
NA,3,1,1,2,1,12,2016,0.45402491829583763,0.4784967557452195,0.47162676947396387
1,NA,NA,1,1,2,12,2016,0.8269410238649652,1.5643633629752385,1.5419031170114863
NA,3,2,1,4,2,11,2016,0.391415005446477,0.4784967557452195,0.47162676947396387
NA,3,NA,1,1,1,12,2016,0.8535510915504296,0.956993511490439,0.9636568919599308
1,NA,2,1,1,1,12,2016,0.9748023476821456,0.956993511490439,0.9636568919599308
3,NA,NA,1,2,2,12,2016,1.059675054692405,1.5643633629752385,1.5752557547781914
1,NA,2,1,1,1,NA,2016,0.515109962766124,0.4784967557452195,0.4818284459799654
NA,1,NA,1,1,2,12,2016,0.9473066760803395,0.956993511490439,0.9636568919599308
NA,2,1,3,1,2,12,2016,2.0190945350547524,1.4354902672356584,1.4454853379398962
3,NA,NA,1,1,2,12,2016,0.41917185297658255,0.4784967557452195,0.4818284459799654
NA,3,2,1,1,1,12,2016,0.7806724076204569,0.7821816814876192,0.7876278773890957
2,NA,2,1,1,2,12,2016,0.7643374578116361,1.4354902672356584,1.4454853379398962
NA,3,NA,1,1,1,NA,2016,0.8233381584737263,0.956993511490439,0.9636568919599308
1,NA,NA,1,1,2,12,2016,0.644939884316154,0.7821816814876192,0.7876278773890957
1,NA,1,1,4,2,12,2016,0.5303964789904771,0.956993511490439,0.9636568919599308
NA,1,2,1,2,2,12,2016,1.2794582174515763,1.5643633629752385,1.5752557547781914
1,NA,1,1,4,2,12,2016,0.391415005446477,0.4784967557452195,0.4818284459799654
NA,2,NA,1,1,1,12,2016,0.9101514498909921,0.956993511490439,0.9636568919599308
NA,1,NA,1,2,2,12,2016,1.6165481360993836,1.4354902672356584,1.4454853379398962
1,NA,2,1,4,2,12,2016,0.6499465122188501,0.956993511490439,0.9636568919599308
1,NA,2,1,4,1,9,2016,0.4905431805446647,0.4784967557452195,0.4818284459799654
NA,3,1,1,4,1,7,2016,0.7203271110443926,0.4784967557452195,0.4818284459799654
NA,3,NA,3,1,1,12,2016,0.9858726170895058,0.956993511490439,0.9636568919599308
1,NA,2,1,4,2,12,2016,1.0360432915260382,1.5643633629752385,1.5752557547781914
NA,1,2,1,1,2,12,2016,0.39453959303809383,0.4784967557452195,0.4818284459799654
1,NA,NA,1,1,2,9,2016,0.45119468423034637,0.4784967557452195,0.4818284459799654
1,NA,2,1,4,1,12,2016,1.3457764746235095,0.956993511490439,0.9636568919599308
NA,1,NA,2,1,2,8,2016,0.5523978819702969,0.956993511490439,0.9636568919599308
3,NA,2,1,1,2,12,2016,0.6388551221974325,0.956993511490439,0.9636568919599308
2,NA,NA,2,2,2,NA,2016,0.3765147426079027,0.4784967557452195,0.4818284459799654
1,NA,2,1,4,2,12,2016,0.586036579581152,0.956993511490439,0.9636568919599308
NA,2,1,2,2,1,12,2016,0.4068109170481093,0.956993511490439,0.9636568919599308
1,NA,NA,1,1,2,12,2016,0.42251801792258686,0.4784967557452195,0.4818284459799654
NA,1,NA,2,1,2,9,2016,0.28433742554372304,0.4784967557452195,0.4818284459799654
1,NA,3,1,1,2,NA,2016,0.7448923107391631,0.956993511490439,0.9636568919599308
1,NA,NA,1,1,2,11,2016,0.4476214121516349,0.4784967557452195,0.4818284459799654
2,NA,3,1,2,2,12,2016,1.0537931772040166,1.4354902672356584,1.230054149431025
NA,1,3,3,2,1,10,2016,1.0908708815460197,0.7821816814876192,0.6702419688122024
3,NA,NA,1,1,2,12,2016,0.37092211892795196,0.956993511490439,0.8200360996206834
2,NA,2,1,1,2,12,2016,1.065371694030155,1.5643633629752385,1.3404839376244049
NA,2,3,1,2,1,12,2016,0.7278487107359622,0.956993511490439,0.8200360996206834
NA,2,2,1,2,2,12,2016,1.4329424427403428,0.956993511490439,0.8200360996206834
2,NA,3,3,1,1,NA,2016,1.8288097071998513,1.5643633629752385,1.3404839376244049
NA,1,NA,3,2,1,12,2016,1.3850465639727296,1.4354902672356584,1.230054149431025
NA,1,2,1,4,1,12,2016,0.7383663542843658,0.956993511490439,0.8200360996206834
2,NA,3,1,1,1,NA,2016,3.7913216793144553,1.913987022980878,1.6400721992413667
NA,1,2,1,1,2,12,2016,1.3427867802029683,1.4354902672356584,1.230054149431025
NA,1,1,3,4,2,NA,2016,0.7238910084330413,0.7821816814876192,0.6702419688122024
2,NA,NA,1,1,2,12,2016,1.048349484378057,0.956993511490439,0.8200360996206834
2,NA,2,3,4,1,12,2016,1.3121770302122515,0.956993511490439,0.8200360996206834
NA,1,3,3,5,1,11,2016,0.557255093620997,0.4784967557452195,0.4100180498103417
3,NA,NA,1,4,2,9,2016,0.4596950769077963,0.4784967557452195,0.4100180498103417
NA,1,2,3,2,1,10,2016,1.158835706040047,0.956993511490439,0.8200360996206834
NA,1,NA,1,2,1,12,2016,2.0384179587906326,1.913987022980878,1.6400721992413667
2,NA,2,1,4,2,10,2016,1.0239722886318245,0.956993511490439,0.8200360996206834
NA,1,4,1,1,1,3,2016,2.673735599177457,1.913987022980878,1.6400721992413667
3,NA,NA,2,4,1,9,2016,0.5598183630105313,0.956993511490439,0.8200360996206834
2,NA,4,1,1,1,1,2016,0.5444824756623112,0.4784967557452195,0.4100180498103417
2,NA,1,2,1,2,11,2016,0.8310308751361682,1.4354902672356584,1.230054149431025
NA,1,2,3,2,1,12,2016,0.8405017693704815,0.956993511490439,0.8200360996206834
2,NA,NA,3,2,2,NA,2016,0.9504133385547016,0.956993511490439,0.8200360996206834
NA,1,2,1,1,2,12,2016,1.3662008269090493,1.4354902672356584,1.230054149431025
1,NA,2,1,4,2,9,2016,0.5205921384597223,0.956993511490439,0.8200360996206834
1,NA,2,1,4,1,9,2016,0.5705828479520684,0.4784967557452195,0.4100180498103417
NA,1,NA,2,1,2,11,2016,0.6452139590577837,0.956993511490439,0.8200360996206834
2,NA,3,3,2,1,11,2016,2.9800208377630093,1.4354902672356584,1.230054149431025
2,NA,NA,1,1,2,9,2016,0.43356701419542615,0.4784967557452195,0.4100180498103417
NA,3,2,3,6,2,12,2016,1.2788296738754028,1.5643633629752385,1.3404839376244049
NA,1,NA,1,2,2,NA,2016,0.5099445660655255,0.4784967557452195,0.4100180498103417
3,NA,NA,1,2,1,12,2016,0.4989365621838687,0.4784967557452195,0.4100180498103417
NA,1,1,1,2,2,12,2016,1.2295026593393683,1.5643633629752385,1.3404839376244049
1,NA,3,1,1,1,12,2016,3.3786404614896055,1.5643633629752385,1.3998114532568458
NA,NA,3,3,2,2,12,2016,0.9385193480083408,0.7821816814876192,0.6999057266284229
NA,3,2,1,1,1,9,2016,0.9504544098990381,0.7821816814876192,0.6999057266284229
NA,1,NA,1,4,2,12,2016,0.6014962489062455,0.4784967557452195,0.4281647441324051
1,NA,3,1,1,1,12,2016,1.294214894653864,1.4354902672356584,1.2844942323972153
1,NA,2,1,3,2,12,2016,1.1097485721755105,1.5643633629752385,1.3998114532568458
1,NA,2,1,4,2,12,2016,0.714238503972528,0.956993511490439,0.8563294882648101
NA,1,3,1,2,1,10,2016,0.9327115515006341,0.7821816814876192,0.6999057266284229
2,NA,NA,1,4,1,8,2016,1.3315410483498336,1.913987022980878,1.7126589765296203
NA,1,2,1,2,2,NA,2016,0.4771514280158806,0.4784967557452195,0.4281647441324051
1,NA,2,1,1,1,12,2016,3.1274744408516386,2.3465450444628577,2.0997171798852685
NA,1,3,1,5,2,12,2016,0.43013334584732177,0.4784967557452195,0.4281647441324051
1,NA,NA,1,4,2,3,2016,1.0483105850506111,0.956993511490439,0.8563294882648101
NA,1,2,1,4,2,12,2016,0.8965501156794845,0.956993511490439,0.8563294882648101
1,NA,1,1,4,2,12,2016,0.43013334584732177,0.4784967557452195,0.4281647441324051
NA,3,NA,1,2,2,12,2016,1.893464795450407,1.4354902672356584,1.2844942323972153
NA,1,1,3,2,2,NA,2016,0.4512616985062423,0.4784967557452195,0.4281647441324051
2,NA,NA,1,4,2,12,2016,1.1606397458476516,1.5643633629752385,1.3998114532568458
NA,2,1,1,1,1,12,2016,0.4916125302215328,0.4784967557452195,0.4281647441324051
